MonthNum,Year,Quantity,Discount Percentage,Marketing Spend (USD),Actual,Predicted
11,2022,11,20,165,1937.94,4544.8682635602745
1,2023,2,0,59,1940.42,875.05744769796
1,2023,2,0,0,1940.42,880.4815584714306
11,2022,11,15,0,1941.81,4698.198219533508
11,2022,11,15,0,1941.81,4698.198219533508
2,2022,6,15,122,1942.03,2365.2215842230653
12,2023,4,20,0,1956.7,1215.518927769619
6,2023,3,5,134,1959.06,1176.6137718205355
2,2023,3,5,82,1959.06,1203.5692473698145
11,2022,7,10,5,1960.56,2938.576013784914
2,2023,7,10,0,1960.56,2970.270377348199
8,2023,5,15,92,1961.42,1841.7275702840197
6,2023,15,0,0,1962.3,7019.063875188964
5,2023,7,10,116,1962.89,2942.9748464564473
5,2023,5,10,0,1969.34,2004.9775158577104
12,2022,4,20,21,1970.34,1232.247151431664
5,2022,4,20,0,1970.34,1272.9838479794562
5,2023,4,5,0,1972.54,1668.8075064894656
3,2022,10,5,0,1972.96,4544.5388494732615
4,2023,12,0,101,1973.16,5597.873458712678
4,2023,12,0,146,1973.52,5593.736425071893
5,2023,12,0,132,1973.52,5589.479776369044
6,2022,12,0,97,1973.52,5605.812582726314
7,2023,12,0,147,1973.52,5577.013313484378
8,2023,9,0,151,1981.98,4148.109325349389
9,2023,9,0,0,1981.98,4156.44764573071
9,2023,9,0,0,1981.98,4156.44764573071
11,2023,9,0,0,1981.98,4145.360194059642
7,2022,9,0,0,1981.98,4186.193936762866
10,2023,9,0,60,1981.98,4145.387875040797
5,2022,9,0,0,1981.98,4197.281388433941
6,2023,3,20,79,2001.89,767.1876483992964
6,2023,3,20,0,2001.89,774.4504407908971
7,2023,3,15,0,2007.67,907.0675475790558
7,2022,4,5,0,2012.14,1676.37889417947
7,2022,6,10,116,2012.58,2476.2153921545178
3,2023,6,10,82,2012.58,2482.857214886397
11,2023,19,0,0,2027.3,8888.66861397904
10,2022,19,0,0,2027.3,8912.871179175658
5,2023,6,10,0,2056.27,2479.3083578496517
8,2022,3,0,99,2062.17,1325.5636849659568
12,2023,3,0,1,2062.17,1293.7394821915586
10,2023,3,0,34,2062.17,1301.793109192724
10,2023,3,0,0,2062.17,1304.9188679435392
10,2022,3,0,0,2062.17,1323.5777073046193
10,2023,3,0,0,2062.17,1304.9188679435392
1,2023,3,0,133,2062.17,1342.5851677028259
12,2022,3,0,0,2062.17,1312.4902556335437
8,2022,3,0,5,2062.17,1334.205488571155
4,2023,7,5,0,2069.48,3097.34375830082
3,2023,7,5,0,2069.48,3102.8874841363577
7,2022,7,5,4,2071.94,3099.0036838316664
1,2022,7,5,0,2071.94,3132.6337751685132
12,2022,5,20,107,2076.36,1698.671662465662
10,2022,4,0,14,2076.36,1796.6214721638753
12,2022,4,0,0,2076.36,1786.821097625485
12,2023,4,0,0,2076.36,1768.162258264405
12,2022,4,0,0,2076.36,1786.821097625485
3,2022,4,0,187,2076.36,1819.5229570158335
5,2023,4,0,58,2076.36,1801.6361624205965
12,2023,4,0,0,2076.36,1768.162258264405
3,2022,5,20,0,2076.36,1758.402141642473
2,2023,4,0,0,2076.36,1823.5995166197754
6,2022,10,0,159,2076.8,4651.450985726238
12,2022,10,0,0,2076.8,4632.806149577125
11,2022,10,0,0,2076.8,4638.349875412663
6,2023,5,10,0,2076.8,1999.4337900221726
9,2023,10,0,0,2076.8,4630.778487722651
8,2023,7,0,191,2088.24,3195.770278129261
4,2023,7,0,1,2088.24,3235.4126568436113
9,2022,7,0,171,2088.24,3210.7240732729333
7,2022,7,0,0,2088.24,3237.5322527789904
8,2023,7,0,6,2088.24,3212.778083096935
8,2023,7,0,56,2088.24,3208.181379051617
11,2022,7,0,36,2088.24,3212.047722524214
2,2022,7,0,180,2088.24,3248.7027473935304
8,2023,7,0,149,2088.24,3199.631509527331
4,2022,7,0,0,2088.24,3254.1634302855964
10,2023,7,0,104,2088.24,3192.681091497041
8,2023,7,0,31,2088.24,3210.4797310742724
8,2022,7,0,43,2088.24,3228.0353614644773
4,2022,7,0,179,2088.24,3237.70722980336
5,2023,7,0,0,2088.24,3229.9608650889786
8,2022,7,0,44,2088.24,3227.9434273835723
9,2022,7,0,0,2088.24,3226.444801107915
10,2022,11,0,93,2090.11,5109.674573715849
12,2023,11,0,0,2090.11,5088.478152207983
4,2023,11,0,0,2090.11,5132.8279588922815
1,2022,4,15,0,2093.48,1433.3195839452965
10,2022,4,15,0,2093.48,1383.4260514254638
3,2023,3,5,0,2093.81,1205.5641161685999
2,2022,3,5,53,2093.81,1224.8941750771846
6,2023,3,5,72,2093.81,1182.3136848367285
11,2023,7,0,0,2094.54,3196.6985100757593
4,2023,7,0,0,2094.54,3235.5045909245164
9,2022,7,0,0,2094.54,3226.444801107915
7,2022,7,0,0,2094.54,3237.5322527789904
10,2023,7,0,0,2094.54,3202.242235911297
7,2022,7,0,5,2094.54,3237.072582374458
4,2022,7,0,17,2094.54,3252.6005509101888
8,2023,7,0,57,2094.54,3208.089444970712
7,2023,7,0,0,2094.54,3218.8734134179103
9,2022,7,0,0,2094.54,3226.444801107915
10,2023,7,0,0,2094.54,3202.242235911297
9,2023,7,0,0,2094.54,3207.785961746835
8,2022,7,0,191,2094.54,3214.429117490341
11,2023,7,0,0,2094.54,3196.6985100757593
1,2023,7,0,0,2094.54,3252.1357684311297
6,2022,7,0,0,2094.54,3243.075978614528
7,2023,7,0,196,2094.54,3200.8543335602662
7,2022,6,20,169,2100.62,2195.0212206190918
9,2023,11,0,146,2107.27,5091.686953902266
3,2023,11,0,0,2107.27,5138.371684727816
11,2023,8,15,87,2116.16,3248.5485891577628
6,2022,5,5,2,2117.31,2156.069593845139
4,2022,4,0,124,2118.04,1819.7710782773938
3,2022,4,0,106,2118.04,1826.9696175692443
6,2023,4,0,0,2118.04,1801.4246132776243
12,2023,4,0,0,2118.04,1768.162258264405
5,2022,4,0,0,2118.04,1825.627178474242
5,2022,4,0,0,2118.04,1825.627178474242
4,2022,4,0,53,2118.04,1826.2983980217468
4,2022,4,0,0,2118.04,1831.1709043097799
7,2023,4,0,0,2118.04,1795.8808874420865
11,2023,4,0,52,2118.04,1768.9254118928147
1,2023,4,0,34,2118.04,1826.0174837044906
4,2022,4,0,69,2118.04,1824.8274527272442
4,2022,4,0,0,2118.04,1831.1709043097799
7,2023,4,0,16,2118.04,1794.409942147584
10,2022,4,0,83,2118.04,1790.2780205813324
11,2023,4,0,0,2118.04,1773.7059840999427
12,2023,4,0,0,2118.04,1768.162258264405
5,2023,8,15,85,2118.68,3281.994812332792
4,2022,3,15,0,2127.01,942.3575644467492
4,2022,3,15,34,2127.01,939.2318056959339
3,2022,3,15,0,2127.01,947.9012902822869
3,2023,7,20,180,2132.42,2671.8568517021267
5,2023,3,0,0,2132.97,1332.6374971212208
8,2023,3,0,195,2132.97,1298.0791738378684
12,2023,3,0,0,2132.97,1293.8314162724637
5,2022,3,0,0,2132.97,1351.2963364823008
3,2022,3,0,0,2132.97,1362.3837881533764
2,2022,3,0,0,2132.97,1367.9275139889141
6,2022,3,0,0,2132.97,1345.752610646763
6,2022,3,0,0,2132.97,1345.752610646763
5,2022,3,0,194,2132.97,1333.461124786474
4,2022,3,0,0,2132.97,1356.8400623178386
4,2023,13,0,0,2137.98,6081.48964287616
4,2022,13,0,0,2137.98,6100.14848223724
8,2023,13,0,0,2137.98,6059.314739534013
10,2022,12,0,0,2145.84,5592.555285232076
12,2022,12,0,0,2145.84,5581.467833561004
11,2022,12,0,192,2145.84,5569.360215862522
10,2023,12,0,0,2145.84,5573.896445870996
7,2023,12,0,0,2145.84,5590.527623377609
4,2022,9,20,0,2147.9,3650.181783774693
1,2022,9,20,0,2147.9,3666.8129612813063
4,2022,9,20,177,2147.9,3633.909451454274
5,2022,4,10,129,2169.61,1537.4460167899306
7,2022,4,10,0,2169.61,1538.2180615557736
9,2022,4,10,0,2169.61,1527.130609884698
6,2023,4,10,0,2169.61,1525.1029480302313
10,2022,11,5,0,2170.26,4980.063610616442
8,2022,6,5,0,2170.5,2619.496852327815
7,2022,6,5,111,2170.5,2614.8358951827468
11,2022,24,15,0,2176.68,10864.49916542873
11,2023,4,10,79,2178.36,1490.121526460949
7,2022,4,10,96,2178.36,1529.3923897887653
3,2022,4,10,0,2178.36,1560.3929648979247
6,2022,7,0,100,2178.4,3233.8825705238924
12,2022,7,0,111,2178.4,3199.6089406206956
2,2023,7,0,53,2178.4,3241.719536307559
3,2023,7,0,158,2178.4,3226.522731976853
4,2022,7,0,0,2178.4,3254.1634302855964
5,2022,7,0,72,2178.4,3242.0004506248006
8,2023,7,0,0,2178.4,3213.3296875823726
12,2022,7,0,0,2178.4,3209.8136236013015
3,2022,7,0,109,2178.4,3249.6863413023457
5,2023,7,0,0,2178.4,3229.9608650889786
11,2022,7,0,0,2178.4,3215.3573494368393
3,2023,7,0,0,2178.4,3241.048316760054
5,2022,7,0,0,2180.99,3248.6197044500586
10,2023,7,0,0,2180.99,3202.242235911297
5,2023,7,0,134,2180.99,3217.6416982475275
6,2022,7,0,0,2180.99,3243.075978614528
11,2023,7,0,185,2180.99,3179.6907051080852
2,2022,7,0,0,2180.99,3265.250881956672
6,2023,7,0,17,2180.99,3222.8542598780405
5,2023,7,0,19,2180.99,3228.214117551761
12,2022,7,0,0,2180.99,3209.8136236013015
9,2023,7,0,73,2180.99,3201.0747738406717
3,2022,7,0,0,2180.99,3259.707156121134
9,2023,7,0,0,2180.99,3207.785961746835
8,2022,7,0,78,2180.99,3224.817668632757
10,2022,7,0,0,2180.99,3220.901075272377
5,2023,7,0,0,2180.99,3229.9608650889786
11,2023,5,0,0,2188.15,2248.0368260918767
6,2022,5,0,0,2188.15,2294.4142946306456
1,2023,5,0,183,2188.15,2286.6501476413905
4,2023,5,0,154,2188.15,2272.6850584810672
3,2023,5,0,156,2188.15,2278.0449161547804
9,2022,5,0,122,2188.15,2266.5671592534563
4,2022,5,0,57,2188.15,2300.2615036900606
4,2022,5,0,0,2188.15,2305.501746301721
1,2022,5,0,80,2188.15,2314.7781973358215
12,2022,5,0,0,2188.15,2261.1519396174263
5,2023,5,0,171,2188.15,2265.578453270122
12,2022,5,0,0,2188.15,2261.1519396174263
11,2023,5,0,133,2188.15,2235.8095933313307
10,2023,5,0,0,2188.15,2253.5805519274145
8,2023,5,0,0,2188.15,2264.66800359849
9,2022,5,5,140,2192.17,2126.751513173447
6,2022,4,20,166,2199.65,1252.1790647134694
12,2023,4,20,149,2199.65,1201.8207497145777
6,2022,4,10,113,2201.29,1533.3732362488954
10,2023,10,0,112,2202.2,4614.93814482561
7,2023,10,0,197,2202.2,4623.754925455178
5,2023,10,0,0,2202.2,4652.953391064802
8,2022,10,0,0,2202.2,4654.981052919269
9,2022,10,0,0,2202.2,4649.437327083731
2,2022,3,0,0,2204.01,1367.9275139889141
1,2022,3,0,0,2204.01,1373.471239824452
4,2023,3,0,16,2204.01,1336.710277662256
5,2022,3,0,0,2204.01,1351.2963364823008
5,2023,3,0,57,2204.01,1327.3972545095603
2,2022,3,0,117,2204.01,1357.1712265228707
4,2022,3,0,0,2204.01,1356.8400623178386
10,2022,5,15,152,2206.13,1843.7829131196413
9,2022,5,15,12,2206.13,1862.1974102820677
7,2022,5,15,0,2206.13,1874.3880709240184
4,2022,3,15,4,2212.15,941.9898281231217
4,2022,4,10,35,2216.63,1551.6315462306666
5,2023,5,0,146,2228.75,2267.876805292777
4,2022,5,0,0,2228.75,2305.501746301721
10,2023,5,0,41,2228.75,2249.8112546102566
12,2022,5,0,0,2228.75,2261.1519396174263
12,2023,5,0,0,2228.75,2242.493100256346
5,2022,5,0,137,2228.75,2287.363051382017
4,2022,5,0,90,2228.75,2297.2276790201504
6,2022,5,0,194,2228.75,2276.579082934819
5,2022,5,0,145,2228.75,2286.627578734762
3,2022,5,0,23,2228.75,2308.9309882764137
6,2023,5,0,0,2228.75,2275.7554552695656
4,2023,6,15,0,2231.91,2346.6912510614857
2,2023,6,15,4,2231.91,2357.4109664089337
9,2023,6,15,112,2231.91,2308.676004822293
7,2023,6,15,81,2231.91,2322.613413001469
4,2023,6,0,0,2236.2,2761.173748932575
8,2023,6,0,0,2236.2,2738.9988455904313
1,2023,6,0,150,2236.2,2764.0148143032347
9,2022,6,0,60,2236.2,2746.5979142615906
1,2023,6,0,0,2236.2,2777.8049264391884
3,2023,6,0,1,2236.2,2766.625540687208
8,2023,6,0,0,2236.2,2738.9988455904313
7,2023,12,15,173,2246.24,5160.140529509725
2,2022,5,15,0,2250.42,1902.1067001017
1,2023,7,15,0,2265.7,2837.6532705600403
11,2023,8,5,93,2267.23,3524.318649919711
7,2022,3,20,170,2278.56,771.9367605623629
7,2023,3,20,0,2278.56,768.9067149553593
12,2022,12,0,16,2280.12,5579.996888266502
12,2022,12,0,160,2280.12,5566.758380615989
5,2022,3,20,134,2282.9,786.3338391460638
2,2023,11,0,154,2284.48,5129.757562103776
3,2022,11,0,0,2284.48,5157.030524088896
12,2022,11,0,55,2284.48,5102.080617119213
12,2022,11,0,0,2284.48,5107.136991569063
8,2022,6,0,153,2284.74,2743.5917705728425
1,2022,6,0,0,2284.74,2796.4637658002684
3,2023,6,0,162,2284.74,2751.824153661284
10,2022,6,0,0,2284.74,2746.570233280436
10,2022,6,0,0,2284.74,2746.570233280436
6,2023,6,0,18,2284.74,2748.431483805194
1,2022,6,0,0,2284.74,2796.4637658002684
7,2023,6,0,96,2284.74,2735.7168996589608
11,2022,6,0,15,2284.74,2739.6474962313005
10,2023,6,0,179,2284.74,2711.4551934371193
6,2022,6,0,68,2284.74,2762.4936191209563
8,2023,6,0,0,2284.74,2738.9988455904313
4,2023,4,5,75,2290.15,1667.4561762570302
12,2023,4,5,37,2290.15,1626.5998646471708
1,2022,4,5,35,2290.15,1706.423556360969
7,2023,4,5,111,2299.38,1647.5153718377842
11,2023,4,5,156,2299.38,1621.203434854855
2,2023,4,5,0,2299.38,1685.438683996079
11,2023,14,0,133,2302.44,6504.7871712587985
8,2022,14,0,165,2302.44,6537.135297537483
8,2023,5,0,16,2307.55,2263.1970583039874
10,2023,5,0,0,2307.55,2253.5805519274145
6,2023,5,0,0,2307.55,2275.7554552695656
12,2022,5,0,0,2307.55,2261.1519396174263
1,2022,5,0,198,2307.55,2303.929975788873
4,2022,5,0,0,2307.55,2305.501746301721
3,2022,5,0,77,2307.55,2303.9665479074683
2,2022,5,0,49,2307.55,2312.0844280083766
5,2022,5,0,0,2307.55,2299.9580204661834
1,2023,5,0,50,2307.55,2298.8773804019293
3,2023,5,0,193,2307.55,2274.64335516125
10,2022,5,0,91,2307.55,2263.8733899260187
9,2022,5,0,70,2307.55,2271.3477314605916
9,2022,5,0,0,2307.55,2277.7831171240323
7,2022,3,5,143,2309.38,1188.901478617925
2,2022,3,5,0,2309.38,1229.7666813652177
5,2022,4,5,0,2339.77,1687.4663458505456
9,2023,3,10,0,2342.28,1034.140928531684
6,2022,7,10,0,2348.01,2966.754313367135
4,2022,6,15,0,2353.7,2365.3500904225657
9,2023,3,0,0,2361.96,1310.462593779077
4,2023,3,0,194,2361.96,1320.3460112609318
1,2022,3,0,0,2361.96,1373.471239824452
2,2023,3,0,120,2361.96,1338.2365849190755
9,2023,3,0,0,2361.96,1310.462593779077
2,2022,3,0,29,2361.96,1365.2614256426314
9,2023,3,0,0,2361.96,1310.462593779077
11,2022,3,0,0,2361.96,1318.0339814690815
8,2023,3,0,0,2361.96,1316.0063196146075
10,2022,3,0,195,2361.96,1305.6505615278802
9,2022,3,0,123,2361.96,1317.813541188676
1,2022,3,0,12,2361.96,1372.3680308535768
10,2023,8,5,0,2365.12,3538.412245279542
5,2022,3,5,0,2377.24,1213.1355038586044
5,2022,9,15,0,2380.68,3782.7988905628517
9,2022,9,15,94,2380.68,3751.9821836155024
11,2023,5,10,0,2382.8,1971.7151608444838
6,2022,4,0,70,2385.96,1813.6480669752636
5,2022,4,0,88,2385.96,1817.5369793544814
9,2022,4,0,171,2385.96,1787.7315472971095
8,2023,4,0,0,2385.96,1790.3371616065488
1,2023,4,0,172,2385.96,1813.330580539412
7,2023,4,0,99,2385.96,1786.7794134323558
9,2023,4,0,97,2385.96,1775.8758299230976
11,2022,4,0,0,2385.96,1792.3648234610228
6,2022,4,0,0,2385.96,1820.0834526387043
3,2023,4,0,0,2385.96,1818.0557907842376
8,2022,4,0,145,2385.96,1795.6655592362076
7,2023,4,0,187,2385.96,1778.6892143126024
1,2023,4,0,0,2385.96,1829.1432424553059
10,2022,4,0,128,2385.96,1786.140986940547
5,2022,4,0,15,2385.96,1824.2481672606445
4,2022,4,0,0,2385.96,1831.1709043097799
9,2022,10,20,100,2386.56,4087.6005884983097
3,2022,8,0,186,2393.76,3716.9382590644964
1,2022,8,0,160,2393.76,3730.4159968391396
2,2023,8,0,0,2393.76,3720.922884587533
12,2023,8,0,0,2393.76,3665.4856262321628
10,2023,8,0,0,2393.76,3676.5730779032383
4,2022,8,0,199,2393.76,3710.1993901771784
4,2023,7,10,0,2398.98,2959.1829256771234
7,2022,6,10,36,2407.05,2483.5701186270308
5,2023,4,0,146,2410.68,1793.5459633008359
10,2023,4,0,104,2410.68,1769.6885655212172
6,2023,4,0,196,2410.68,1783.4055334199802
9,2022,4,0,193,2410.68,1785.7089975171693
5,2022,4,0,1,2410.68,1825.535244393337
1,2023,4,0,0,2410.68,1829.1432424553059
7,2022,4,0,0,2410.68,1814.5397268031666
1,2023,4,0,0,2410.68,1829.1432424553059
3,2023,4,0,0,2410.68,1818.0557907842376
2,2022,4,0,0,2410.68,1842.2583559808554
1,2023,4,0,88,2410.68,1821.0530433355452
6,2022,4,0,0,2410.68,1820.0834526387043
7,2023,4,0,0,2410.68,1795.8808874420865
3,2022,4,0,0,2410.68,1836.7146301453176
2,2022,4,0,84,2410.68,1834.5358931847222
3,2022,4,0,161,2410.68,1821.9132431193939
12,2022,4,0,0,2410.68,1786.821097625485
5,2023,4,0,143,2410.68,1793.8217655435583
1,2022,4,0,0,2410.68,1847.802081816386
11,2022,4,0,0,2410.68,1792.3648234610228
8,2023,9,10,44,2416.39,3881.6246067589746
9,2023,4,0,102,2420.4,1775.416159518565
3,2023,4,0,72,2420.4,1811.4365369589796
6,2022,4,0,0,2420.4,1820.0834526387043
8,2023,4,0,0,2420.4,1790.3371616065488
9,2023,4,0,0,2420.4,1784.793435771011
12,2023,4,0,0,2420.4,1768.162258264405
4,2023,5,20,140,2420.4,1721.3288051189666
5,2022,4,0,166,2420.4,1810.366121043793
1,2023,4,0,158,2420.4,1814.6176576721045
3,2022,4,0,63,2420.4,1830.9227830482196
9,2023,4,0,0,2420.4,1784.793435771011
8,2023,4,0,6,2420.4,1789.7855571211112
2,2023,4,0,31,2420.4,1820.7495601116752
12,2023,4,0,166,2420.4,1752.901200833956
6,2023,11,0,141,2422.42,5108.777801813412
9,2022,11,0,4,2422.42,5123.400432752049
3,2022,11,0,181,2422.42,5140.390455444849
12,2022,9,10,0,2423.68,3882.153642337791
1,2022,3,15,107,2425.59,949.1517952963841
10,2023,3,15,0,2425.59,890.4363700724498
1,2023,3,15,0,2425.59,940.3299025922825
4,2022,3,0,194,2430.93,1339.0048506220119
10,2023,3,0,140,2430.93,1292.0480966166506
11,2023,3,0,84,2430.93,1291.6526793118683
11,2022,3,0,0,2430.93,1318.0339814690815
11,2023,3,0,36,2430.93,1296.065515195376
5,2023,3,0,0,2430.93,1332.6374971212208
2,2022,3,0,0,2430.93,1367.9275139889141
3,2023,3,0,0,2430.93,1343.7249487922963
11,2022,3,0,0,2430.93,1318.0339814690815
1,2022,3,0,85,2430.93,1365.6568429474137
11,2023,3,0,111,2430.93,1289.1704591273956
10,2022,3,0,61,2430.93,1317.9697283693313
12,2022,4,0,0,2445.88,1786.821097625485
12,2023,4,0,0,2445.88,1768.162258264405
2,2023,4,0,0,2445.88,1823.5995166197754
4,2022,4,0,0,2445.88,1831.1709043097799
1,2023,4,0,138,2445.88,1816.4563392902346
10,2023,5,20,47,2445.88,1696.616319630033
8,2023,4,0,0,2445.88,1790.3371616065488
1,2022,4,0,82,2445.88,1840.2634871820628
10,2023,4,0,0,2445.88,1779.2497099354732
2,2022,4,0,10,2445.88,1841.3390151717904
11,2022,4,0,29,2445.88,1789.69873511474
11,2023,4,0,165,2445.88,1758.5368607503988
1,2023,4,0,16,2445.88,1827.6722971608033
3,2023,4,0,156,2445.88,1803.7140741628464
2,2023,4,0,0,2445.88,1823.5995166197754
3,2023,4,0,0,2445.88,1818.0557907842376
11,2022,4,0,39,2445.88,1788.779394305675
11,2022,7,20,1,2450.73,2662.6220848611483
11,2023,4,0,0,2462.92,1773.7059840999427
8,2023,5,20,0,2462.92,1712.0246731037041
12,2022,4,0,0,2462.92,1786.821097625485
2,2023,4,0,0,2462.92,1823.5995166197754
11,2023,4,0,0,2462.92,1773.7059840999427
10,2022,4,0,0,2462.92,1797.9085492965605
12,2022,4,0,0,2462.92,1786.821097625485
3,2022,4,0,186,2462.92,1819.6148910967386
7,2023,5,20,0,2462.92,1717.568398939242
11,2022,4,0,15,2462.92,1790.9858122474252
12,2023,4,0,0,2462.92,1768.162258264405
3,2023,4,0,24,2462.92,1815.8493728424874
12,2023,4,0,139,2462.92,1755.3834210184214
5,2023,4,0,0,2462.92,1806.968339113162
7,2022,4,0,120,2462.92,1803.507637094408
12,2023,4,0,97,2462.92,1759.2446524164916
2,2022,4,0,0,2462.92,1842.2583559808554
1,2023,5,5,18,2465.68,2163.658438367238
8,2023,5,5,83,2465.68,2118.8766422595654
9,2022,5,5,0,2465.68,2139.622284500336
10,2022,5,5,0,2465.68,2134.078558664798
10,2022,15,0,0,2466.45,7015.547811207896
11,2022,15,0,101,2466.45,7000.718743200821
7,2023,15,0,0,2466.45,7013.520149353426
12,2022,13,0,0,2470.13,6055.798675552942
9,2023,13,0,180,2470.13,6037.222879135334
3,2022,3,15,193,2474.04,930.1580126673653
4,2023,7,5,22,2478.46,3095.3212085208797
1,2022,8,0,0,2489.6,3745.125449784151
6,2023,8,0,0,2489.6,3698.747981245382
10,2022,8,0,0,2489.6,3695.2319172643183
4,2023,8,0,5,2489.6,3709.375762511925
4,2022,8,0,161,2489.6,3713.692885251614
12,2023,8,0,155,2489.6,3651.2358436916766
12,2023,8,0,42,2489.6,3661.6243948341
10,2023,8,0,100,2489.6,3667.3796698126025
5,2022,8,0,193,2489.6,3705.207268827078
12,2023,8,0,193,2489.6,3647.742348617241
3,2023,8,0,134,2489.6,3703.0599919105443
9,2022,6,20,0,2491.63,2199.4706286211876
7,2022,6,20,0,2491.63,2210.558080292263
6,2023,12,0,185,2492.16,5579.063544245473
11,2022,12,0,0,2492.16,5587.011559396538
7,2023,12,0,0,2492.16,5590.527623377609
11,2022,12,0,0,2492.16,5587.011559396538
12,2023,8,0,0,2492.56,3665.4856262321628
7,2023,8,0,53,2492.56,3688.3317491218186
6,2022,8,0,0,2492.56,3717.406820606462
11,2023,8,0,0,2492.56,3671.0293520677005
3,2022,8,0,185,2492.56,3717.0301931454014
6,2023,8,0,170,2492.56,3683.1191874913056
7,2023,6,5,0,2494.49,2606.3817388022726
4,2023,6,5,0,2494.49,2623.0129163088786
12,2022,6,5,0,2494.49,2597.3219489856638
7,2022,7,20,0,2496.2,2684.8889222842045
12,2023,7,20,0,2496.2,2638.5114537454356
10,2023,7,20,63,2496.2,2643.807058319413
1,2022,5,0,100,2501.15,2312.9395157176914
2,2022,3,0,131,2502.36,1355.8841493901855
9,2022,3,0,17,2502.36,1327.5585537647494
1,2023,3,0,38,2502.36,1351.3189053889291
6,2022,3,0,0,2502.36,1345.752610646763
9,2023,3,0,0,2502.36,1310.462593779077
11,2023,3,0,0,2502.36,1299.3751421080015
1,2024,3,0,116,2502.36,1325.4892077171535
9,2022,3,0,76,2502.36,1322.1344429912788
7,2023,3,0,175,2502.36,1305.4615812915363
6,2022,3,0,173,2502.36,1329.8480146499642
4,2022,3,0,176,2502.36,1340.6596640783246
6,2022,3,0,159,2502.36,1331.1350917826567
11,2023,14,0,12,2503.48,6515.911195048466
10,2022,12,5,0,2510.51,5454.39445260838
11,2023,9,10,123,2520.72,3857.730636860768
10,2023,8,15,0,2534.36,3262.090580032149
5,2022,6,5,100,2540.77,2626.9346217437924
9,2022,6,20,0,2541.65,2199.4706286211876
10,2023,10,15,0,2543.37,4210.752264016024
3,2023,4,10,70,2559.56,1535.298739873404
10,2023,3,10,0,2563.38,1028.5972026961463
5,2022,3,10,133,2568.27,1062.7474384743618
12,2022,5,15,28,2571.68,1844.095287480959
6,2022,5,15,0,2571.68,1879.9317967595562
9,2022,17,20,0,2584.14,7417.109890532527
6,2023,7,20,15,2584.46,2670.3947975450646
2,2023,8,15,74,2589.37,3299.6372647293756
3,2022,5,0,0,2595.45,2311.045472137259
7,2023,5,0,29,2595.45,2267.545641087745
8,2023,5,0,174,2595.45,2248.671473520786
1,2022,5,0,30,2595.45,2319.3749013811394
10,2023,5,0,28,2595.45,2251.0063976620368
2,2022,5,0,0,2595.45,2316.5891979727894
3,2022,5,0,0,2595.45,2311.045472137259
9,2022,5,0,0,2595.45,2277.7831171240323
3,2022,5,0,183,2595.45,2294.2215353314023
3,2022,5,0,0,2595.45,2311.045472137259
9,2022,5,0,136,2595.45,2265.280082120771
12,2022,5,0,0,2595.45,2261.1519396174263
1,2022,5,0,0,2595.45,2322.132923808327
6,2023,5,0,88,2595.45,2267.665256149805
3,2023,5,0,87,2595.45,2284.3883677373233
12,2022,5,0,0,2595.45,2261.1519396174263
5,2023,5,15,0,2598.75,1866.816683234014
7,2023,5,15,0,2598.75,1855.7292315629384
7,2022,3,0,0,2602.53,1340.2088848112253
3,2023,3,0,0,2602.53,1343.7249487922963
2,2023,3,0,0,2602.53,1349.2686746278341
6,2023,3,0,87,2602.53,1319.0955062468347
9,2022,3,0,0,2602.53,1329.121433140157
7,2023,3,0,0,2602.53,1321.5500454501453
9,2023,3,0,132,2602.53,1298.3272950994433
5,2023,3,0,129,2602.53,1320.7780006843022
12,2022,7,15,174,2603.9,2779.334595652508
1,2022,7,15,63,2603.9,2850.520262824022
1,2022,7,0,0,2608.9,3270.7946077922097
9,2023,7,0,36,2608.9,3204.4763348342094
1,2022,7,0,12,2608.9,3269.6913988213346
6,2023,7,0,0,2608.9,3224.417139253448
2,2023,7,0,91,2608.9,3238.226041233116
1,2022,7,0,153,2608.9,3256.728693413541
11,2023,7,0,19,2608.9,3194.9517625385415
6,2023,7,0,0,2608.9,3224.417139253448
2,2023,7,0,0,2608.9,3246.592042595592
3,2023,5,15,0,2616.85,1877.9041349050894
11,2023,6,0,28,2625.78,2719.7935138184403
8,2023,6,0,0,2625.78,2738.9988455904313
10,2023,6,0,0,2625.78,2727.9113939193558
7,2023,6,0,106,2625.78,2734.7975588498957
7,2022,6,0,0,2625.78,2763.201410787049
1,2023,6,0,0,2625.78,2777.8049264391884
4,2023,6,0,0,2625.78,2761.173748932575
8,2023,6,0,0,2625.78,2738.9988455904313
11,2022,6,0,158,2625.78,2726.5009226616967
8,2022,6,0,0,2625.78,2757.6576849515113
12,2022,6,0,0,2625.78,2735.4827816093602
7,2022,6,0,118,2625.78,2752.3531892401006
7,2022,6,0,86,2625.78,2755.295079829106
4,2023,6,0,113,2625.78,2750.785197790159
7,2022,6,5,149,2630.61,2611.3424001083113
4,2023,12,0,27,2642.64,5604.676580699746
1,2023,12,0,185,2642.64,5606.782173423155
10,2022,15,20,0,2642.64,6462.90448071311
8,2022,10,15,166,2645.2,4225.237497617731
8,2023,6,15,1,2647.36,2324.424413638437
7,2022,6,15,0,2647.36,2348.7189129159597
8,2023,5,0,0,2647.55,2264.66800359849
11,2022,5,0,65,2647.55,2260.7199501940413
7,2023,5,0,56,2647.55,2265.0634209032723
